Child	Child Id	Mother	Mother Id	Father	Father Id	Pedigree Conflict Score
TMS14F1299P0017	78567	IITA-TMS-IBA993073	68475	IITA-TMS-IBA993073	68475	0.0502568150486948
TMS14F1299P0018	77971	IITA-TMS-IBA993073	68475	IITA-TMS-IBA993073	68475	0.0484696713656779
TMS14F1299P0019	78013	IITA-TMS-IBA993073	68475	IITA-TMS-IBA993073	68475	0.0485252590385556
TMS14F1299P0020	77943	IITA-TMS-IBA993073	68475	IITA-TMS-IBA993073	68475	0.0496703650998355
TMS14F1287P0013	84791	IITA-TMS-MM970806	68273	IITA-TMS-MM970806	68273	0.0413405523191177
TMS14F1287P0016	84399	IITA-TMS-MM970806	68273	IITA-TMS-MM970806	68273	0.0447314003646552
TMS14F1287P0017	84369	IITA-TMS-MM970806	68273	IITA-TMS-MM970806	68273	0.0419270022679771
TMS14F1281P0001	84371	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0726419709165296
TMS14F1281P0002	84491	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0831591586249834
TMS14F1281P0003	84807	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0816860852937252
TMS14F1281P0004	84795	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0810134744519055
TMS14F1281P0005	84793	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0839346066616267
TMS14F1281P0006	84409	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0726058389291591
TMS14F1281P0007	84395	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.079362520567439
TMS14F1281P0008	84379	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0798072219504603
TMS14F1281P0009	84467	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0704990661270957
TMS14F1281P0010	84353	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0770250589229332
TMS14F1281P0011	84517	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0724946635834037
TMS14F1281P0012	84687	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.071157780050696
TMS14F1281P0014	84891	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0658880686618936
TMS14F1281P0015	84519	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.070562991950905
TMS14F1281P0018	84979	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0698181171343443
TMS14F1281P0019	84603	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0824476364121492
TMS14F1281P0020	84851	IITA-TMS-IBA011807	67841	IITA-TMS-IBA011807	67841	0.0818528483123583
TMS14F1301P0001	78473	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.038263774625339
TMS14F1301P0002	76747	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0435974118379509
TMS14F1301P0003	76683	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0412460532752257
TMS14F1301P0004	77565	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0413155378663228
TMS14F1301P0005	78699	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0416712989727398
TMS14F1301P0006	77689	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0419686930226353
TMS14F1301P0007	78727	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.046993818650776
TMS14F1301P0008	77177	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0420520745319518
TMS14F1301P0009	78681	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.040048138924712
TMS14F1301P0010	77171	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0430776670965447
TMS14F1301P0011	78679	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0419603548717037
TMS14F1301P0012	76743	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0434084137501668
TMS14F1301P0013	78421	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0435946324543069
TMS14F1301P0014	77229	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0428831102414728
TMS14F1301P0015	77895	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.045139969760306
TMS14F1301P0016	78073	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0419714724062792
TMS14F1301P0017	78377	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0428970071596922
TMS14F1301P0018	76901	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.044022657535465
TMS14F1301P0019	77027	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0437280428692133
TMS14F1301P0020	76975	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0440893627429181
TMS14F1296P0001	76749	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0511879085693957
TMS14F1296P0002	77473	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0510739538399965
TMS14F1296P0003	78319	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0420381776137324
TMS14F1296P0004	77427	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0481361453284119
TMS14F1296P0005	78831	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0552791612931917
TMS14F1296P0006	77397	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0428108462667319
TMS14F1296P0007	78231	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0514575087828523
TMS14F1296P0008	77547	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0425662605060702
TMS14F1296P0009	76661	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.055390336638947
TMS14F1296P0010	76655	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0470299506381465
TMS14F1296P0011	78613	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0531473740383333
TMS14F1296P0012	77323	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0522301774358518
TMS14F1296P0013	78515	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0555015119847023
TMS14F1296P0014	77751	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0555848934940187
TMS14F1296P0015	78003	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0444451238493352
TMS14F1296P0016	77209	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.045637479432561
TMS14F1296P0017	76873	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0418408413750166
TMS14F1296P0018	77033	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0546899319606884
TMS14F1296P0019	77009	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0540756881753902
TMS14F1296P0020	77005	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0574165073153378
TMS14F1297P0002	77567	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0467492328901142
TMS14F1297P0003	78691	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0456235825143416
TMS14F1297P0004	77677	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0576138435540534
TMS14F1297P0006	77601	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0518799750967226
TMS14F1297P0008	77503	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0524497487437185
TMS14F1297P0009	78267	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0561657846755903
TMS14F1297P0010	77255	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0525748210076933
TMS14F1297P0011	78397	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.058314248232312
TMS14F1297P0014	77169	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0491478409747854
TMS14F1297P0015	76899	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.0524358518254991
TMS14F1297P0020	77291	IITA-TMS-IBA020431	68363	IITA-TMS-IBA020431	68363	0.04613776848846
TMS14F1288P0001	84933	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0412182594387869
TMS14F1288P0002	84607	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0450093387290434
TMS14F1288P0003	84961	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0425412460532753
TMS14F1288P0004	84485	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0476469738070885
TMS14F1288P0005	84943	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0457236403255215
TMS14F1288P0006	84313	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0421910437141459
TMS14F1288P0007	84913	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.042188264330502
TMS14F1288P0008	84513	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0424133944056566
TMS14F1288P0009	84769	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0432555476497531
TMS14F1288P0010	84705	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0448175612576155
TMS14F1288P0011	84649	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0428469782541023
TMS14F1288P0012	84727	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0428803308578289
TMS14F1288P0013	84845	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.041357228620981
TMS14F1288P0014	84441	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0444145506292525
TMS14F1288P0015	84421	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.043211077511451
TMS14F1288P0016	84407	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0422049406323654
TMS14F1288P0017	84495	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0419547961044159
TMS14F1288P0018	84657	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0428636545559656
TMS14F1288P0019	84663	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0421743674122826
TMS14F1288P0020	84627	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0420576332992395
TMS14F1289P0001	84981	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0427496998265665
TMS14F1289P0002	84469	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0476775470271713
TMS14F1289P0003	84949	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0442644639124827
TMS14F1289P0004	84259	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.042713567839196
TMS14F1289P0005	84321	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0390308845110509
TMS14F1289P0006	84447	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0450037799617556
TMS14F1289P0007	84745	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0439698492462312
TMS14F1289P0008	84645	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0451927780495397
TMS14F1289P0009	84755	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0404511495530752
TMS14F1289P0010	84777	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0420631920665273
TMS14F1289P0011	84859	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0437725130075155
TMS14F1289P0014	84331	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.040690176546449
TMS14F1289P0015	84451	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0433611642282208
TMS14F1289P0018	84909	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0420353982300885
TMS14F1289P0019	84535	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0411098634766754
TMS14F1289P0020	84915	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0433139147062748
TMS14F1282P0001	84747	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0426524213990306
TMS14F1282P0002	84651	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0467158802863877
TMS14F1282P0003	84725	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0457931249166185
TMS14F1282P0004	84457	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0437864099257349
TMS14F1282P0005	84327	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0371770356205808
TMS14F1282P0006	84251	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0403483123582514
TMS14F1282P0007	84335	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0384722283986303
TMS14F1282P0008	84885	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0377996175568106
TMS14F1282P0009	84751	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0385139191532886
TMS14F1282P0010	84753	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0377829412549473
TMS14F1282P0011	84629	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0413961399919954
TMS14F1282P0012	84719	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0419131053497577
TMS14F1282P0013	84449	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.042877551474185
TMS14F1282P0014	84927	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0433639436118647
TMS14F1282P0015	84253	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0418714145950994
TMS14F1282P0016	84959	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0411737893004848
TMS14F1282P0017	84463	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0405456485969672
TMS14F1282P0018	84989	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0402204607106328
TMS14F1282P0019	84599	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.039550629252457
TMS14F1282P0020	84991	IITA-TMS-IBA020540	68115	IITA-TMS-IBA020540	68115	0.0402315782452083
TMS14F1304P0001	78709	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0423133365944768
TMS14F1304P0002	77555	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0533335927424734
TMS14F1304P0003	78823	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.051724329612665
TMS14F1304P0004	77667	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0533752834971317
TMS14F1304P0005	78753	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0430526526437497
TMS14F1304P0006	77483	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0429664917507894
TMS14F1304P0007	78335	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0499038333259216
TMS14F1304P0008	77421	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0549873260105839
TMS14F1304P0009	77973	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0538477787165919
TMS14F1304P0010	77871	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0442255525414684
TMS14F1304P0011	78795	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0493757504335839
TMS14F1304P0012	77481	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0553041757459866
TMS14F1304P0013	78299	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0417908124694267
TMS14F1304P0014	77489	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0556793925379108
TMS14F1304P0015	76597	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0443867567928137
TMS14F1304P0016	76827	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0447258415973674
TMS14F1304P0017	78249	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0481639391648508
TMS14F1304P0018	78025	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0436029706052385
TMS14F1304P0019	77837	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0457903455329746
TMS14F1304P0020	77785	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0435334860141415
TMS14F1305P0001	77949	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0463378841108196
TMS14F1305P0002	77333	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0556154667141014
TMS14F1305P0003	78429	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0482695557433184
TMS14F1305P0004	76721	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.057599946635834
TMS14F1305P0005	78689	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0556238048650332
TMS14F1305P0006	77603	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0486670076043937
TMS14F1305P0007	78799	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0457597723128919
TMS14F1305P0008	77633	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0585032463200961
TMS14F1305P0009	78607	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0480055142971495
TMS14F1305P0010	77637	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0482751145106062
TMS14F1305P0011	78723	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0579501489749633
TMS14F1305P0012	77219	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0476997820963223
TMS14F1305P0013	76715	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.046210032463201
TMS14F1305P0014	76759	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0572080535420465
TMS14F1305P0015	78511	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0556821719215547
TMS14F1305P0016	77325	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.05522079423667
TMS14F1305P0017	77759	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0471272290656823
TMS14F1305P0018	78107	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0531890647929915
TMS14F1305P0019	78261	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0462183706141326
TMS14F1305P0020	78117	IITA-TMS-IBA030055A	67877	IITA-TMS-IBA030055A	67877	0.0541896429047894
TMS14F1310P0001	77617	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0491895317294436
TMS14F1310P0002	78749	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.048992195490728
TMS14F1310P0003	77809	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0463434428781073
TMS14F1310P0004	78399	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0738926935562769
TMS14F1310P0005	77269	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0459960199226219
TMS14F1310P0006	76727	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.044948192288878
TMS14F1310P0007	76811	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0473884911282074
TMS14F1310P0008	78461	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0452983946280073
TMS14F1310P0009	78047	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0493618535153645
TMS14F1310P0010	78465	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0480249699826566
TMS14F1310P0011	78099	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0491172677547027
TMS14F1310P0012	78165	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0503596522435185
TMS14F1310P0014	77061	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0487142571263397
TMS14F1310P0015	76971	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0477442522346244
TMS14F1310P0017	78307	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0721722550807133
TMS14F1310P0020	77893	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0472217281095744
TMS14F1306P0001	78221	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0500177880553209
TMS14F1306P0002	77459	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0427302441410593
TMS14F1306P0003	76607	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0486003023969405
TMS14F1306P0004	77541	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0440643482901232
TMS14F1306P0005	78303	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0442700226797705
TMS14F1306P0006	77657	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0438586739004758
TMS14F1306P0007	78807	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0451260728420866
TMS14F1306P0008	77589	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0462878552052297
TMS14F1306P0009	78713	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0539367189931961
TMS14F1306P0010	77073	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0564270467381154
TMS14F1306P0011	78561	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.056243607417619
TMS14F1306P0012	76681	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0431193578512029
TMS14F1306P0013	78609	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0520328411971361
TMS14F1306P0014	77285	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0506570462934139
TMS14F1306P0015	77945	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0483056877306889
TMS14F1306P0016	77913	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0433695023791524
TMS14F1306P0017	78395	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.046210032463201
TMS14F1306P0018	76951	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0504124605327523
TMS14F1306P0019	76999	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0439670698625872
TMS14F1306P0020	76867	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0571774803219638
TMS14F1307P0001	76787	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0456263618979855
TMS14F1307P0002	77469	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0519216658513808
TMS14F1307P0003	78383	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0450788233201406
TMS14F1307P0004	77415	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0572775381331436
TMS14F1307P0005	77727	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0499566416151555
TMS14F1307P0006	77691	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.04394761417708
TMS14F1307P0007	78247	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0395422911015253
TMS14F1307P0008	77413	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0465824698714813
TMS14F1307P0009	76697	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0575276826610931
TMS14F1307P0010	76675	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0490561213145373
TMS14F1307P0011	78617	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0556960688397741
TMS14F1307P0012	77139	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0413516698536932
TMS14F1307P0013	78577	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0552541468403966
TMS14F1307P0014	77701	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0564103704362521
TMS14F1307P0015	78045	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0554737181482634
TMS14F1307P0016	77183	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0464462800729311
TMS14F1307P0017	78257	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.056413149819896
TMS14F1307P0018	77545	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0435640592342242
TMS14F1307P0019	76587	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0564381642726909
TMS14F1307P0020	76703	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0485669497932139
TMS14F1309P0001	77049	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0575276826610931
TMS14F1309P0002	78185	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0606016809712279
TMS14F1309P0003	77787	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0642982612175924
TMS14F1309P0004	78087	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0751628718815316
TMS14F1309P0005	78287	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.062975274603104
TMS14F1309P0006	76849	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0611353226308534
TMS14F1309P0007	76825	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0626111753457553
TMS14F1309P0008	77439	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0616578467559034
TMS14F1309P0009	78315	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0568522924356295
TMS14F1309P0010	77267	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0618718592964824
TMS14F1309P0011	78619	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0714607328678792
TMS14F1309P0012	77815	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0740566771912661
TMS14F1309P0013	78601	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0599624227331347
TMS14F1309P0014	77083	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0634727842753591
TMS14F1309P0015	78563	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0683811757904567
TMS14F1309P0016	76641	IITA-TMS-IBA030060	69715	IITA-TMS-IBA030060	69715	0.0824392982612175
